x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,target
-0.4427017464628249,1.019109798843038,-0.7930682927300476,0.8373244144457941,0.7376679998936543,0.7507539018773783,-2.530000589802249,-0.0654345698290004,-0.5427490815499458,0.5915611453936469,1.0
-0.1140487802542728,-1.66795485106895,-0.0185631435258529,0.239746547631771,1.637183493815165,-0.1178990871199089,-0.8766689448107592,-1.2916110598527988,1.0810185149989653,-0.7314297592692286,1.0
1.899211247752607,-0.7285671121470861,-0.4216910946516637,0.7655929236436033,-0.6201477691852447,-0.7915998935532323,2.0594635383447004,-0.5320467310193194,-1.432893031810248,0.7635074559595587,1.0
0.1157879628443282,0.1643837557079849,-1.203831734283609,0.9076264233309372,1.8060764414344508,0.9978923420636108,0.09264260038425,0.8748487826920605,-1.249701066379334,-1.5023667329335193,1.0
1.3180615443067143,2.111305793409722,0.7266922573317761,1.187204340300376,-0.0324766927843103,0.4796776077156893,-1.0124596559503565,-0.8625254355577189,0.3252254801225488,0.032560436706431,1.0
-0.0851383188829725,-0.1545919212033374,1.4286331833934869,1.5603481349438153,0.1398659982036722,0.1990278802782164,-0.336466687130537,-0.5029271831959097,1.3438323277623316,-0.1666069334233452,1.0
-0.570289276346745,0.2335554195653825,-2.409651205060836,-1.5608866621459228,0.03228132054929,0.4560962479231526,1.059181639304309,-0.5088645625554759,0.801012661164794,0.2818132419051031,0.0
-1.0465878077327035,-0.8754834023451965,0.5074091341077469,0.3396838264464146,-0.0490801796628587,-1.124382563668879,0.3059484169720169,-0.5861473057781655,0.0188349041451024,-0.7036440231838998,1.0
2.282427818621222,-0.4187167635213055,-0.5287141947046957,-0.1456855043319949,-0.2004886683644058,0.9817945260853864,-0.2280246623180834,0.3218162924677837,-0.0013739124596326,0.9127618729602232,1.0
0.8848224205934943,0.6603305032905101,-0.0905861451464545,-0.1533774168371528,0.707278576798085,-0.0410296789212764,0.6607654419417757,0.1110184218076032,-0.2534369396228445,-0.8467400542143314,0.0
