x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,target
-8.15999047819907,-0.6049112963983297,1.0554322821091402,-0.0910923611545589,-1.7532095638654226,0.6685379046898061,-0.2274804860806077,-0.7936704829144982,-0.6907336355771175,-1.104911351586619,1.0
8.879069576006728,-1.533974645469104,-0.3478798627286935,1.35914782243785,-1.1629125904793405,0.2893452361198029,-0.9047298399885484,-1.0910260914151797,0.8662175595882342,-1.295722455327155,1.0
-8.31704343758222,1.6895601703135057,-0.8141436443990031,-0.8679010446305879,0.1823181376520241,1.4328542243613296,-0.4204801793532149,0.2739147858347667,1.202015673545568,-1.8207857514277663,1.0
-7.386607230611546,-1.0103543490471376,-1.294870797735171,0.0603040452092931,-0.3768114723835989,0.6062066410432134,1.3397293446949057,0.450683564010413,0.4326622064650359,-0.4533344813655269,0.0
6.990304853663602,1.831885853069878,-0.5120681393019989,0.9554616774042596,0.3774292319842134,-0.0695681548752699,-0.6238388272785791,-0.8720402224916994,-0.8622038539533526,-0.2329579575008014,0.0
8.236491054369953,0.2771168307467258,0.8422984078860348,-0.3884699558031769,-0.1449578187300169,-0.5416842775016586,0.2465661301711503,0.1469415448106117,-0.9294240481652192,-1.1298046017381564,0.0
-9.818873230469292,-0.4746875431671035,-1.2205039058062743,-0.812969553315822,0.2736309680720573,0.7452623855981558,-0.2467170094521232,0.3219674546745383,1.7126742910870505,1.9653102555701043,1.0
3.232567764208058,-0.9226034870730776,-0.3360736087905829,-0.2145172931130676,0.9812810771626004,-0.4086951020619838,1.2537647808403234,0.957189306233356,-0.3294490415416378,0.8925880889368364,1.0
-9.7164474287761,0.2363432378088497,-0.1957866388180459,-1.4308357954951612,-1.0022342030295694,0.6599704032457195,1.3189892304787536,-0.0529710432279824,0.7598709580850896,1.4087155164822571,0.0
6.553400260353413,0.4370863471245805,-0.2978182584115473,-0.8723636815771779,-1.6289816049510848,-0.4529634411696016,-0.215974879876577,2.2257892600800435,0.5159681119707896,-0.007797544994627,0.0
0.0323077297096539,0.261039878336379,0.4520350572301506,1.6730647093430149,-1.2890470902126194,-0.8852218204410179,-0.3687057816185284,0.0295288435215126,0.6698464667936039,-0.8623952891274224,1.0
-3.495371029110274,0.913705452138262,0.2987806135367814,0.3752893626566062,-1.9166602912098116,-1.3360159790810189,-1.6334452192453883,-0.4882960845008657,1.2739039390058602,0.230953151615205,1.0
-8.009200201198903,1.328151351208543,0.295949048858754,-1.1790206165913284,1.4481866944301884,1.169993883352915,-1.119267398951736,0.6433444609995757,0.2693231918653033,-0.1480689376181085,1.0
2.137464058540392,0.7391665240550763,-0.4000688644438595,-0.9828444266270128,0.7060558140287924,-0.7857539006280609,1.115967379800961,0.2286228539758898,-0.4661549354886788,1.414688968315055,1.0
9.232557687153005,1.652964165291236,1.3316449630326848,0.9574147285242778,-1.1216984568279025,-1.0181499011592985,-0.7338421263621362,-1.3882849794842476,1.0699387643323726,-0.6837269402280076,0.0
-1.325380175145657,-1.6387075972003229,-0.6799018215408379,-1.373813449097578,-0.8382791410284659,0.1791646593178225,1.40278445643805,0.1658172043653394,0.527834179834727,-0.637166873094743,1.0
-0.8361082241423681,0.5705429161487944,-1.8686942839359355,0.0036090218942135,1.4571367733141074,-0.0618668766100241,-0.4340767340261918,1.9263423902876144,0.8000285349528458,-0.3044585677578655,0.0
4.0304270675468175,-1.1016900079190428,-0.3101600503714878,0.1646416094635113,0.222563038364864,-0.3487555793614381,0.5757858313744073,1.35388931119607,1.1050010213268922,-1.3754672065219586,0.0
1.678607738620162,0.4633857689972345,-0.0644084208922098,0.4531112377141876,0.2545573125481684,1.706957717489984,0.3177633375322826,-0.2125549844213962,0.6191593538833128,0.3240053735203331,0.0
-9.619927117827196,-0.5019236888142856,0.0672467780180154,-0.4377860057963423,-2.115100890103546,-0.6658691928382869,-2.138036724362581,1.2938772884215957,0.293499106483396,-0.2394432820653716,1.0
-5.794310633302784,-0.988136069967862,-0.7801710850196679,0.4474277994546852,-0.5374056538275268,-0.752719937038369,0.5496159650694843,-0.2631295546374838,0.1088135100841375,-0.1988799271999292,1.0
-0.5506025514529931,0.825468108761071,0.0151248824838057,-1.3114695240192022,0.071516290436661,0.8227354154852011,1.2885825996129383,0.4211623227010447,-0.1555842088441993,0.4372282351992912,0.0
-9.822381572318186,-0.2165266933345773,-0.295053467187816,0.6028034452666926,-0.053458547746868,-0.0972243004096972,0.3971095372892996,-1.5928256065906874,-1.2158790491490732,-1.3830329397739365,0.0
8.867980430029196,-0.635734795404725,1.2906774401697676,-1.270297846897749,-0.2442454622437903,0.9082753638822956,0.7825263841867862,-0.5272754568878886,-0.1019586525340232,-0.4899159873719641,1.0
-9.517794721287798,-0.9988173485046103,-0.910003644215865,0.0229380499320834,-1.282393170957873,-0.3242506445108061,-0.6225237249826697,0.7587878509584741,-1.6966270838298283,-0.3292137034330155,1.0
-6.452856053909535,-0.1852250635562277,1.5923893698190263,1.383545887571091,1.2708551772451604,0.6615014759338195,0.1529681493784372,-0.1186651466443965,0.8689452475149164,-0.2738125068840863,0.0
-0.8101895491994355,-0.3696747948208115,-0.5538032349834797,-0.6306382848040408,0.8567004154523848,-0.2205395165971825,-0.8111694311002691,-0.8887060436545141,1.2530621634968984,-0.3134068226686011,0.0
